ts,name,cpuPct,mem
2026-07-23T12:33:25,lucky-star-game-service,147.11%,911MiB / 15.47GiB
2026-07-23T12:33:25,lucky-star-member-service,2.02%,649.6MiB / 15.47GiB
2026-07-23T12:33:25,lucky-star-wallet-service,102.33%,806.6MiB / 15.47GiB
2026-07-23T12:33:25,lucky-star-admin-service,29.72%,652.6MiB / 15.47GiB
2026-07-23T12:33:25,lucky-star-rank-service,4.86%,511.9MiB / 15.47GiB
2026-07-23T12:33:25,lucky-star-notification-service,18.57%,341.8MiB / 15.47GiB
2026-07-23T12:33:25,lucky-star-kafka-ui,0.12%,277MiB / 15.47GiB
2026-07-23T12:33:25,lucky-star-postgres,150.58%,600.8MiB / 15.47GiB
2026-07-23T12:33:25,lucky-star-redis,21.13%,10.77MiB / 15.47GiB
2026-07-23T12:33:25,lucky-star-kafka,74.83%,1.065GiB / 15.47GiB
2026-07-23T12:33:25,lucky-star-mysql,25.07%,553.5MiB / 15.47GiB
2026-07-23T12:33:25,lucky-star-grafana,0.07%,52.6MiB / 15.47GiB
2026-07-23T12:33:25,lucky-star-prometheus,3.01%,63.67MiB / 15.47GiB
2026-07-23T12:33:25,lucky-star-zookeeper,0.11%,133.7MiB / 15.47GiB
2026-07-23T12:33:32,lucky-star-gateway-service,121.59%,495MiB / 15.47GiB
2026-07-23T12:33:32,lucky-star-game-service,191.37%,917.1MiB / 15.47GiB
2026-07-23T12:33:32,lucky-star-member-service,0.44%,649.6MiB / 15.47GiB
2026-07-23T12:33:32,lucky-star-wallet-service,132.63%,808.9MiB / 15.47GiB
2026-07-23T12:33:32,lucky-star-admin-service,32.86%,652.2MiB / 15.47GiB
2026-07-23T12:33:32,lucky-star-rank-service,14.85%,511.4MiB / 15.47GiB
2026-07-23T12:33:32,lucky-star-notification-service,15.74%,341.9MiB / 15.47GiB
2026-07-23T12:33:32,lucky-star-kafka-ui,0.13%,277MiB / 15.47GiB
2026-07-23T12:33:32,lucky-star-postgres,164.24%,615.6MiB / 15.47GiB
2026-07-23T12:33:32,lucky-star-redis,22.67%,11.5MiB / 15.47GiB
2026-07-23T12:33:32,lucky-star-kafka,134.17%,1.085GiB / 15.47GiB
2026-07-23T12:33:32,lucky-star-mysql,26.18%,554.2MiB / 15.47GiB
2026-07-23T12:33:32,lucky-star-grafana,0.06%,52.6MiB / 15.47GiB
2026-07-23T12:33:32,lucky-star-prometheus,2.54%,63.67MiB / 15.47GiB
2026-07-23T12:33:32,lucky-star-zookeeper,0.13%,133.7MiB / 15.47GiB
2026-07-23T12:33:39,lucky-star-gateway-service,65.73%,494.8MiB / 15.47GiB
2026-07-23T12:33:39,lucky-star-game-service,163.78%,923.3MiB / 15.47GiB
2026-07-23T12:33:39,lucky-star-member-service,9.02%,649.8MiB / 15.47GiB
2026-07-23T12:33:39,lucky-star-wallet-service,99.94%,808.4MiB / 15.47GiB
2026-07-23T12:33:39,lucky-star-admin-service,39.35%,651.9MiB / 15.47GiB
2026-07-23T12:33:39,lucky-star-rank-service,1.11%,511.7MiB / 15.47GiB
2026-07-23T12:33:39,lucky-star-notification-service,18.01%,341.7MiB / 15.47GiB
2026-07-23T12:33:39,lucky-star-kafka-ui,0.11%,277MiB / 15.47GiB
2026-07-23T12:33:39,lucky-star-postgres,162.30%,623.4MiB / 15.47GiB
2026-07-23T12:33:39,lucky-star-redis,23.14%,11.05MiB / 15.47GiB
2026-07-23T12:33:39,lucky-star-kafka,78.41%,1.066GiB / 15.47GiB
2026-07-23T12:33:39,lucky-star-mysql,21.40%,553.9MiB / 15.47GiB
2026-07-23T12:33:39,lucky-star-grafana,0.08%,52.6MiB / 15.47GiB
2026-07-23T12:33:39,lucky-star-prometheus,1.28%,63.67MiB / 15.47GiB
2026-07-23T12:33:39,lucky-star-zookeeper,0.11%,133.7MiB / 15.47GiB
2026-07-23T12:33:47,lucky-star-gateway-service,106.30%,502MiB / 15.47GiB
2026-07-23T12:33:47,lucky-star-game-service,162.62%,924.4MiB / 15.47GiB
2026-07-23T12:33:47,lucky-star-member-service,0.45%,649.6MiB / 15.47GiB
2026-07-23T12:33:47,lucky-star-wallet-service,159.50%,808.2MiB / 15.47GiB
2026-07-23T12:33:47,lucky-star-admin-service,31.43%,652.2MiB / 15.47GiB
2026-07-23T12:33:47,lucky-star-rank-service,8.42%,511.4MiB / 15.47GiB
2026-07-23T12:33:47,lucky-star-notification-service,24.77%,342.1MiB / 15.47GiB
2026-07-23T12:33:47,lucky-star-kafka-ui,0.13%,277MiB / 15.47GiB
2026-07-23T12:33:47,lucky-star-postgres,105.40%,606.2MiB / 15.47GiB
2026-07-23T12:33:47,lucky-star-redis,25.23%,11.42MiB / 15.47GiB
2026-07-23T12:33:47,lucky-star-kafka,84.73%,1.068GiB / 15.47GiB
2026-07-23T12:33:47,lucky-star-mysql,22.32%,554.6MiB / 15.47GiB
2026-07-23T12:33:47,lucky-star-grafana,0.08%,52.6MiB / 15.47GiB
2026-07-23T12:33:47,lucky-star-prometheus,1.12%,63.69MiB / 15.47GiB
2026-07-23T12:33:47,lucky-star-zookeeper,0.16%,133.7MiB / 15.47GiB
2026-07-23T12:33:54,lucky-star-gateway-service,0.11%,497.2MiB / 15.47GiB
2026-07-23T12:33:54,lucky-star-game-service,0.73%,923.5MiB / 15.47GiB
2026-07-23T12:33:54,lucky-star-member-service,0.22%,649.8MiB / 15.47GiB
2026-07-23T12:33:54,lucky-star-wallet-service,15.16%,808.8MiB / 15.47GiB
2026-07-23T12:33:54,lucky-star-admin-service,4.09%,652.9MiB / 15.47GiB
2026-07-23T12:33:54,lucky-star-rank-service,7.94%,512.4MiB / 15.47GiB
2026-07-23T12:33:54,lucky-star-notification-service,0.86%,342.1MiB / 15.47GiB
2026-07-23T12:33:54,lucky-star-kafka-ui,0.06%,277MiB / 15.47GiB
2026-07-23T12:33:54,lucky-star-postgres,11.37%,676.3MiB / 15.47GiB
2026-07-23T12:33:54,lucky-star-redis,4.05%,11.05MiB / 15.47GiB
2026-07-23T12:33:54,lucky-star-kafka,13.47%,1.068GiB / 15.47GiB
2026-07-23T12:33:54,lucky-star-mysql,12.02%,555.2MiB / 15.47GiB
2026-07-23T12:33:54,lucky-star-grafana,1.01%,52.95MiB / 15.47GiB
2026-07-23T12:33:54,lucky-star-prometheus,0.32%,63.66MiB / 15.47GiB
2026-07-23T12:33:54,lucky-star-zookeeper,0.05%,133.7MiB / 15.47GiB
2026-07-23T12:34:01,lucky-star-gateway-service,0.67%,497.6MiB / 15.47GiB
2026-07-23T12:34:01,lucky-star-game-service,0.14%,923.3MiB / 15.47GiB
2026-07-23T12:34:01,lucky-star-member-service,0.26%,649.7MiB / 15.47GiB
2026-07-23T12:34:01,lucky-star-wallet-service,14.43%,808.2MiB / 15.47GiB
2026-07-23T12:34:01,lucky-star-admin-service,5.02%,652.1MiB / 15.47GiB
2026-07-23T12:34:01,lucky-star-rank-service,5.72%,512.1MiB / 15.47GiB
2026-07-23T12:34:01,lucky-star-notification-service,0.30%,342.9MiB / 15.47GiB
2026-07-23T12:34:01,lucky-star-kafka-ui,0.06%,277MiB / 15.47GiB
2026-07-23T12:34:01,lucky-star-postgres,1.41%,662.5MiB / 15.47GiB
2026-07-23T12:34:01,lucky-star-redis,2.67%,10.8MiB / 15.47GiB
2026-07-23T12:34:01,lucky-star-kafka,13.57%,1.071GiB / 15.47GiB
2026-07-23T12:34:01,lucky-star-mysql,14.23%,556.3MiB / 15.47GiB
2026-07-23T12:34:01,lucky-star-grafana,0.04%,52.45MiB / 15.47GiB
2026-07-23T12:34:01,lucky-star-prometheus,1.27%,64.48MiB / 15.47GiB
2026-07-23T12:34:01,lucky-star-zookeeper,0.06%,133.7MiB / 15.47GiB
2026-07-23T12:34:08,lucky-star-gateway-service,0.12%,497.1MiB / 15.47GiB
2026-07-23T12:34:08,lucky-star-game-service,0.92%,923.9MiB / 15.47GiB
2026-07-23T12:34:08,lucky-star-member-service,0.29%,649.7MiB / 15.47GiB
2026-07-23T12:34:08,lucky-star-wallet-service,13.21%,808.3MiB / 15.47GiB
2026-07-23T12:34:08,lucky-star-admin-service,3.35%,652.7MiB / 15.47GiB
2026-07-23T12:34:08,lucky-star-rank-service,4.77%,513.2MiB / 15.47GiB
2026-07-23T12:34:08,lucky-star-notification-service,0.77%,341.9MiB / 15.47GiB
2026-07-23T12:34:08,lucky-star-kafka-ui,0.06%,277MiB / 15.47GiB
2026-07-23T12:34:08,lucky-star-postgres,1.33%,662MiB / 15.47GiB
2026-07-23T12:34:08,lucky-star-redis,2.12%,11.04MiB / 15.47GiB
2026-07-23T12:34:08,lucky-star-kafka,12.21%,1.071GiB / 15.47GiB
2026-07-23T12:34:08,lucky-star-mysql,12.91%,555.6MiB / 15.47GiB
2026-07-23T12:34:08,lucky-star-grafana,0.08%,52.45MiB / 15.47GiB
2026-07-23T12:34:08,lucky-star-prometheus,1.02%,65.23MiB / 15.47GiB
2026-07-23T12:34:08,lucky-star-zookeeper,3.41%,134.5MiB / 15.47GiB
2026-07-23T12:34:15,lucky-star-gateway-service,0.13%,497.1MiB / 15.47GiB
2026-07-23T12:34:15,lucky-star-game-service,0.26%,923.7MiB / 15.47GiB
2026-07-23T12:34:15,lucky-star-member-service,0.20%,650.2MiB / 15.47GiB
2026-07-23T12:34:15,lucky-star-wallet-service,18.04%,809MiB / 15.47GiB
2026-07-23T12:34:15,lucky-star-admin-service,6.96%,652.4MiB / 15.47GiB
2026-07-23T12:34:15,lucky-star-rank-service,5.59%,512.2MiB / 15.47GiB
2026-07-23T12:34:15,lucky-star-notification-service,2.56%,342.8MiB / 15.47GiB
2026-07-23T12:34:15,lucky-star-kafka-ui,0.06%,277MiB / 15.47GiB
2026-07-23T12:34:15,lucky-star-postgres,1.48%,662.5MiB / 15.47GiB
2026-07-23T12:34:15,lucky-star-redis,2.50%,11.05MiB / 15.47GiB
2026-07-23T12:34:15,lucky-star-kafka,14.39%,1.072GiB / 15.47GiB
2026-07-23T12:34:15,lucky-star-mysql,14.08%,556.4MiB / 15.47GiB
2026-07-23T12:34:15,lucky-star-grafana,0.02%,52.45MiB / 15.47GiB
2026-07-23T12:34:15,lucky-star-prometheus,1.62%,65.03MiB / 15.47GiB
2026-07-23T12:34:15,lucky-star-zookeeper,0.06%,133.7MiB / 15.47GiB
2026-07-23T12:34:23,lucky-star-gateway-service,0.11%,497.1MiB / 15.47GiB
2026-07-23T12:34:23,lucky-star-game-service,0.18%,922.7MiB / 15.47GiB
2026-07-23T12:34:23,lucky-star-member-service,0.20%,649.5MiB / 15.47GiB
2026-07-23T12:34:23,lucky-star-wallet-service,15.16%,808MiB / 15.47GiB
2026-07-23T12:34:23,lucky-star-admin-service,4.92%,653.4MiB / 15.47GiB
2026-07-23T12:34:23,lucky-star-rank-service,6.59%,512.4MiB / 15.47GiB
2026-07-23T12:34:23,lucky-star-notification-service,1.06%,342.2MiB / 15.47GiB
2026-07-23T12:34:23,lucky-star-kafka-ui,0.07%,277MiB / 15.47GiB
2026-07-23T12:34:23,lucky-star-postgres,1.28%,662.3MiB / 15.47GiB
2026-07-23T12:34:23,lucky-star-redis,2.91%,10.81MiB / 15.47GiB
2026-07-23T12:34:23,lucky-star-kafka,15.76%,1.073GiB / 15.47GiB
2026-07-23T12:34:23,lucky-star-mysql,13.81%,556.2MiB / 15.47GiB
2026-07-23T12:34:23,lucky-star-grafana,0.57%,52.71MiB / 15.47GiB
2026-07-23T12:34:23,lucky-star-prometheus,0.48%,64.38MiB / 15.47GiB
2026-07-23T12:34:23,lucky-star-zookeeper,0.05%,133.7MiB / 15.47GiB
2026-07-23T12:34:30,lucky-star-gateway-service,0.15%,495.7MiB / 15.47GiB
2026-07-23T12:34:30,lucky-star-game-service,0.62%,921.7MiB / 15.47GiB
2026-07-23T12:34:30,lucky-star-member-service,4.23%,651.8MiB / 15.47GiB
2026-07-23T12:34:30,lucky-star-wallet-service,15.12%,808.3MiB / 15.47GiB
2026-07-23T12:34:30,lucky-star-admin-service,4.09%,651.9MiB / 15.47GiB
2026-07-23T12:34:30,lucky-star-rank-service,5.36%,511.7MiB / 15.47GiB
2026-07-23T12:34:30,lucky-star-notification-service,0.76%,342.7MiB / 15.47GiB
2026-07-23T12:34:30,lucky-star-kafka-ui,0.06%,277MiB / 15.47GiB
2026-07-23T12:34:30,lucky-star-postgres,1.47%,662.3MiB / 15.47GiB
2026-07-23T12:34:30,lucky-star-redis,2.49%,11.3MiB / 15.47GiB
2026-07-23T12:34:30,lucky-star-kafka,14.07%,1.073GiB / 15.47GiB
2026-07-23T12:34:30,lucky-star-mysql,11.79%,556.4MiB / 15.47GiB
2026-07-23T12:34:30,lucky-star-grafana,0.10%,52.46MiB / 15.47GiB
2026-07-23T12:34:30,lucky-star-prometheus,0.59%,64.91MiB / 15.47GiB
2026-07-23T12:34:30,lucky-star-zookeeper,0.13%,133.7MiB / 15.47GiB
2026-07-23T12:34:37,lucky-star-gateway-service,0.18%,495.7MiB / 15.47GiB
2026-07-23T12:34:37,lucky-star-game-service,0.24%,921.5MiB / 15.47GiB
2026-07-23T12:34:37,lucky-star-member-service,0.37%,649.8MiB / 15.47GiB
2026-07-23T12:34:37,lucky-star-wallet-service,20.02%,808.5MiB / 15.47GiB
2026-07-23T12:34:37,lucky-star-admin-service,7.05%,653.1MiB / 15.47GiB
2026-07-23T12:34:37,lucky-star-rank-service,11.15%,513.1MiB / 15.47GiB
2026-07-23T12:34:37,lucky-star-notification-service,0.46%,342.2MiB / 15.47GiB
2026-07-23T12:34:37,lucky-star-kafka-ui,0.08%,277MiB / 15.47GiB
2026-07-23T12:34:37,lucky-star-postgres,1.81%,662.6MiB / 15.47GiB
2026-07-23T12:34:37,lucky-star-redis,4.16%,10.82MiB / 15.47GiB
2026-07-23T12:34:37,lucky-star-kafka,199.75%,1.158GiB / 15.47GiB
2026-07-23T12:34:37,lucky-star-mysql,19.26%,557.8MiB / 15.47GiB
2026-07-23T12:34:37,lucky-star-grafana,0.05%,52.46MiB / 15.47GiB
2026-07-23T12:34:37,lucky-star-prometheus,2.13%,64.79MiB / 15.47GiB
2026-07-23T12:34:37,lucky-star-zookeeper,0.08%,133.7MiB / 15.47GiB
2026-07-23T12:34:44,lucky-star-gateway-service,0.13%,495.7MiB / 15.47GiB
2026-07-23T12:34:44,lucky-star-game-service,1.92%,921.8MiB / 15.47GiB
2026-07-23T12:34:44,lucky-star-member-service,0.25%,649.5MiB / 15.47GiB
2026-07-23T12:34:44,lucky-star-wallet-service,15.14%,808.1MiB / 15.47GiB
2026-07-23T12:34:44,lucky-star-admin-service,5.75%,652.4MiB / 15.47GiB
2026-07-23T12:34:44,lucky-star-rank-service,9.51%,512.4MiB / 15.47GiB
2026-07-23T12:34:44,lucky-star-notification-service,0.27%,342.4MiB / 15.47GiB
2026-07-23T12:34:44,lucky-star-kafka-ui,0.09%,277MiB / 15.47GiB
2026-07-23T12:34:44,lucky-star-postgres,1.66%,662.5MiB / 15.47GiB
2026-07-23T12:34:44,lucky-star-redis,5.17%,12.07MiB / 15.47GiB
2026-07-23T12:34:44,lucky-star-kafka,16.09%,1.074GiB / 15.47GiB
2026-07-23T12:34:44,lucky-star-mysql,13.30%,557.1MiB / 15.47GiB
2026-07-23T12:34:44,lucky-star-grafana,0.03%,52.46MiB / 15.47GiB
2026-07-23T12:34:44,lucky-star-prometheus,0.35%,64.01MiB / 15.47GiB
2026-07-23T12:34:44,lucky-star-zookeeper,0.06%,133.7MiB / 15.47GiB
2026-07-23T12:34:51,lucky-star-gateway-service,0.83%,495.7MiB / 15.47GiB
2026-07-23T12:34:51,lucky-star-game-service,4.62%,897.5MiB / 15.47GiB
2026-07-23T12:34:51,lucky-star-member-service,0.87%,650.3MiB / 15.47GiB
2026-07-23T12:34:51,lucky-star-wallet-service,17.53%,806.3MiB / 15.47GiB
2026-07-23T12:34:51,lucky-star-admin-service,6.74%,651.9MiB / 15.47GiB
2026-07-23T12:34:51,lucky-star-rank-service,7.73%,512MiB / 15.47GiB
2026-07-23T12:34:51,lucky-star-notification-service,0.47%,343MiB / 15.47GiB
2026-07-23T12:34:51,lucky-star-kafka-ui,0.06%,277MiB / 15.47GiB
2026-07-23T12:34:51,lucky-star-postgres,2.66%,662.3MiB / 15.47GiB
2026-07-23T12:34:51,lucky-star-redis,3.32%,11.09MiB / 15.47GiB
2026-07-23T12:34:51,lucky-star-kafka,17.07%,1.073GiB / 15.47GiB
2026-07-23T12:34:51,lucky-star-mysql,13.83%,557.1MiB / 15.47GiB
2026-07-23T12:34:51,lucky-star-grafana,0.04%,52.46MiB / 15.47GiB
2026-07-23T12:34:51,lucky-star-prometheus,1.82%,64.88MiB / 15.47GiB
2026-07-23T12:34:51,lucky-star-zookeeper,0.05%,133.7MiB / 15.47GiB
2026-07-23T12:34:58,lucky-star-gateway-service,0.12%,495.7MiB / 15.47GiB
2026-07-23T12:34:58,lucky-star-game-service,0.29%,896.6MiB / 15.47GiB
2026-07-23T12:34:58,lucky-star-member-service,0.19%,649.8MiB / 15.47GiB
2026-07-23T12:34:58,lucky-star-wallet-service,13.26%,807MiB / 15.47GiB
2026-07-23T12:34:58,lucky-star-admin-service,4.53%,652.9MiB / 15.47GiB
2026-07-23T12:34:58,lucky-star-rank-service,5.67%,512.8MiB / 15.47GiB
2026-07-23T12:34:58,lucky-star-notification-service,0.83%,343.2MiB / 15.47GiB
2026-07-23T12:34:58,lucky-star-kafka-ui,0.06%,277MiB / 15.47GiB
2026-07-23T12:34:58,lucky-star-postgres,1.44%,661.8MiB / 15.47GiB
2026-07-23T12:34:58,lucky-star-redis,2.45%,11.8MiB / 15.47GiB
2026-07-23T12:34:58,lucky-star-kafka,14.33%,1.074GiB / 15.47GiB
2026-07-23T12:34:58,lucky-star-mysql,11.75%,558.7MiB / 15.47GiB
2026-07-23T12:34:58,lucky-star-grafana,0.08%,52.46MiB / 15.47GiB
2026-07-23T12:34:58,lucky-star-prometheus,0.36%,64.29MiB / 15.47GiB
2026-07-23T12:34:58,lucky-star-zookeeper,0.05%,133.7MiB / 15.47GiB
2026-07-23T12:35:05,lucky-star-gateway-service,0.58%,496.2MiB / 15.47GiB
2026-07-23T12:35:05,lucky-star-game-service,0.24%,896.5MiB / 15.47GiB
2026-07-23T12:35:05,lucky-star-member-service,0.99%,650MiB / 15.47GiB
2026-07-23T12:35:05,lucky-star-wallet-service,13.93%,807.2MiB / 15.47GiB
2026-07-23T12:35:05,lucky-star-admin-service,5.48%,652.3MiB / 15.47GiB
2026-07-23T12:35:05,lucky-star-rank-service,6.24%,512MiB / 15.47GiB
2026-07-23T12:35:05,lucky-star-notification-service,0.26%,342.7MiB / 15.47GiB
2026-07-23T12:35:05,lucky-star-kafka-ui,0.05%,277MiB / 15.47GiB
2026-07-23T12:35:05,lucky-star-postgres,1.60%,662.3MiB / 15.47GiB
2026-07-23T12:35:05,lucky-star-redis,2.67%,10.83MiB / 15.47GiB
2026-07-23T12:35:05,lucky-star-kafka,14.70%,1.074GiB / 15.47GiB
2026-07-23T12:35:05,lucky-star-mysql,12.14%,557.8MiB / 15.47GiB
2026-07-23T12:35:05,lucky-star-grafana,0.02%,52.46MiB / 15.47GiB
2026-07-23T12:35:05,lucky-star-prometheus,1.36%,65.32MiB / 15.47GiB
2026-07-23T12:35:05,lucky-star-zookeeper,0.05%,133.7MiB / 15.47GiB
2026-07-23T12:35:12,lucky-star-gateway-service,0.17%,495.7MiB / 15.47GiB
2026-07-23T12:35:12,lucky-star-game-service,0.25%,896MiB / 15.47GiB
2026-07-23T12:35:12,lucky-star-member-service,0.36%,650MiB / 15.47GiB
2026-07-23T12:35:12,lucky-star-wallet-service,24.54%,807.2MiB / 15.47GiB
2026-07-23T12:35:12,lucky-star-admin-service,9.15%,652.5MiB / 15.47GiB
2026-07-23T12:35:12,lucky-star-rank-service,12.15%,511.6MiB / 15.47GiB
2026-07-23T12:35:12,lucky-star-notification-service,0.45%,342.7MiB / 15.47GiB
2026-07-23T12:35:12,lucky-star-kafka-ui,0.08%,277MiB / 15.47GiB
2026-07-23T12:35:12,lucky-star-postgres,3.06%,662.8MiB / 15.47GiB
2026-07-23T12:35:12,lucky-star-redis,4.78%,11.09MiB / 15.47GiB
2026-07-23T12:35:12,lucky-star-kafka,128.64%,1.075GiB / 15.47GiB
2026-07-23T12:35:12,lucky-star-mysql,24.34%,559MiB / 15.47GiB
2026-07-23T12:35:12,lucky-star-grafana,0.04%,52.46MiB / 15.47GiB
2026-07-23T12:35:12,lucky-star-prometheus,1.71%,64.53MiB / 15.47GiB
2026-07-23T12:35:12,lucky-star-zookeeper,0.08%,133.7MiB / 15.47GiB
2026-07-23T12:35:19,lucky-star-gateway-service,0.15%,495.6MiB / 15.47GiB
2026-07-23T12:35:19,lucky-star-game-service,0.51%,896.5MiB / 15.47GiB
2026-07-23T12:35:19,lucky-star-member-service,0.25%,649.6MiB / 15.47GiB
2026-07-23T12:35:19,lucky-star-wallet-service,12.09%,807.5MiB / 15.47GiB
2026-07-23T12:35:19,lucky-star-admin-service,3.55%,653MiB / 15.47GiB
2026-07-23T12:35:19,lucky-star-rank-service,4.92%,512.3MiB / 15.47GiB
2026-07-23T12:35:19,lucky-star-notification-service,0.35%,342.5MiB / 15.47GiB
2026-07-23T12:35:19,lucky-star-kafka-ui,0.06%,277MiB / 15.47GiB
2026-07-23T12:35:19,lucky-star-postgres,1.36%,662.3MiB / 15.47GiB
2026-07-23T12:35:19,lucky-star-redis,2.06%,11.09MiB / 15.47GiB
2026-07-23T12:35:19,lucky-star-kafka,11.95%,1.075GiB / 15.47GiB
2026-07-23T12:35:19,lucky-star-mysql,11.65%,558.9MiB / 15.47GiB
2026-07-23T12:35:19,lucky-star-grafana,0.03%,52.46MiB / 15.47GiB
2026-07-23T12:35:19,lucky-star-prometheus,0.33%,64.12MiB / 15.47GiB
2026-07-23T12:35:19,lucky-star-zookeeper,0.04%,133.9MiB / 15.47GiB
2026-07-23T12:35:26,lucky-star-gateway-service,0.13%,495.5MiB / 15.47GiB
2026-07-23T12:35:26,lucky-star-game-service,0.12%,896MiB / 15.47GiB
2026-07-23T12:35:26,lucky-star-member-service,0.20%,649.8MiB / 15.47GiB
2026-07-23T12:35:26,lucky-star-wallet-service,16.69%,805.8MiB / 15.47GiB
2026-07-23T12:35:26,lucky-star-admin-service,3.71%,652.2MiB / 15.47GiB
2026-07-23T12:35:26,lucky-star-rank-service,5.09%,512.1MiB / 15.47GiB
2026-07-23T12:35:26,lucky-star-notification-service,2.99%,343.5MiB / 15.47GiB
2026-07-23T12:35:26,lucky-star-kafka-ui,0.06%,277MiB / 15.47GiB
2026-07-23T12:35:26,lucky-star-postgres,1.76%,662.1MiB / 15.47GiB
2026-07-23T12:35:26,lucky-star-redis,2.15%,11.1MiB / 15.47GiB
2026-07-23T12:35:26,lucky-star-kafka,15.82%,1.075GiB / 15.47GiB
2026-07-23T12:35:26,lucky-star-mysql,12.07%,559.2MiB / 15.47GiB
2026-07-23T12:35:26,lucky-star-grafana,0.04%,52.46MiB / 15.47GiB
2026-07-23T12:35:26,lucky-star-prometheus,0.93%,65.02MiB / 15.47GiB
2026-07-23T12:35:26,lucky-star-zookeeper,0.05%,133.7MiB / 15.47GiB
2026-07-23T12:35:33,lucky-star-gateway-service,7.05%,495.6MiB / 15.47GiB
2026-07-23T12:35:33,lucky-star-game-service,10.19%,896.1MiB / 15.47GiB
2026-07-23T12:35:33,lucky-star-member-service,1026.65%,661.1MiB / 15.47GiB
2026-07-23T12:35:33,lucky-star-wallet-service,19.90%,806.1MiB / 15.47GiB
2026-07-23T12:35:33,lucky-star-admin-service,6.55%,652.4MiB / 15.47GiB
2026-07-23T12:35:33,lucky-star-rank-service,6.90%,511.8MiB / 15.47GiB
2026-07-23T12:35:33,lucky-star-notification-service,2.53%,342.5MiB / 15.47GiB
2026-07-23T12:35:33,lucky-star-kafka-ui,0.20%,277MiB / 15.47GiB
2026-07-23T12:35:33,lucky-star-postgres,1.07%,662MiB / 15.47GiB
2026-07-23T12:35:33,lucky-star-redis,3.84%,12.07MiB / 15.47GiB
2026-07-23T12:35:33,lucky-star-kafka,19.28%,1.076GiB / 15.47GiB
2026-07-23T12:35:33,lucky-star-mysql,30.80%,560.1MiB / 15.47GiB
2026-07-23T12:35:33,lucky-star-grafana,0.06%,52.46MiB / 15.47GiB
2026-07-23T12:35:33,lucky-star-prometheus,1.19%,65.03MiB / 15.47GiB
2026-07-23T12:35:33,lucky-star-zookeeper,0.14%,133.7MiB / 15.47GiB
2026-07-23T12:35:40,lucky-star-gateway-service,1.37%,495.4MiB / 15.47GiB
2026-07-23T12:35:40,lucky-star-game-service,0.56%,895.9MiB / 15.47GiB
2026-07-23T12:35:40,lucky-star-member-service,942.48%,661MiB / 15.47GiB
2026-07-23T12:35:40,lucky-star-wallet-service,21.56%,805.4MiB / 15.47GiB
2026-07-23T12:35:40,lucky-star-admin-service,12.59%,652.1MiB / 15.47GiB
2026-07-23T12:35:40,lucky-star-rank-service,4.71%,512.1MiB / 15.47GiB
2026-07-23T12:35:40,lucky-star-notification-service,0.68%,342.5MiB / 15.47GiB
2026-07-23T12:35:40,lucky-star-kafka-ui,0.11%,277MiB / 15.47GiB
2026-07-23T12:35:40,lucky-star-postgres,0.70%,661.8MiB / 15.47GiB
2026-07-23T12:35:40,lucky-star-redis,3.59%,11.37MiB / 15.47GiB
2026-07-23T12:35:40,lucky-star-kafka,18.60%,1.076GiB / 15.47GiB
2026-07-23T12:35:40,lucky-star-mysql,28.44%,560.2MiB / 15.47GiB
2026-07-23T12:35:40,lucky-star-grafana,0.06%,52.46MiB / 15.47GiB
2026-07-23T12:35:40,lucky-star-prometheus,2.31%,65.02MiB / 15.47GiB
2026-07-23T12:35:40,lucky-star-zookeeper,0.10%,134.2MiB / 15.47GiB
2026-07-23T12:35:47,lucky-star-gateway-service,0.21%,495.4MiB / 15.47GiB
2026-07-23T12:35:47,lucky-star-game-service,0.23%,895.9MiB / 15.47GiB
2026-07-23T12:35:47,lucky-star-member-service,935.85%,661.2MiB / 15.47GiB
2026-07-23T12:35:47,lucky-star-wallet-service,29.90%,805.3MiB / 15.47GiB
2026-07-23T12:35:47,lucky-star-admin-service,6.62%,652.5MiB / 15.47GiB
2026-07-23T12:35:47,lucky-star-rank-service,8.37%,511.9MiB / 15.47GiB
2026-07-23T12:35:47,lucky-star-notification-service,0.42%,342.3MiB / 15.47GiB
2026-07-23T12:35:47,lucky-star-kafka-ui,0.11%,277MiB / 15.47GiB
2026-07-23T12:35:47,lucky-star-postgres,1.28%,662.3MiB / 15.47GiB
2026-07-23T12:35:47,lucky-star-redis,4.48%,12.33MiB / 15.47GiB
2026-07-23T12:35:47,lucky-star-kafka,162.77%,1.116GiB / 15.47GiB
2026-07-23T12:35:47,lucky-star-mysql,26.82%,559.8MiB / 15.47GiB
2026-07-23T12:35:47,lucky-star-grafana,0.07%,52.46MiB / 15.47GiB
2026-07-23T12:35:47,lucky-star-prometheus,0.09%,65.26MiB / 15.47GiB
2026-07-23T12:35:47,lucky-star-zookeeper,0.11%,133.7MiB / 15.47GiB
2026-07-23T12:35:55,lucky-star-gateway-service,0.17%,495.5MiB / 15.47GiB
2026-07-23T12:35:55,lucky-star-game-service,2.60%,896.2MiB / 15.47GiB
2026-07-23T12:35:55,lucky-star-member-service,1030.22%,661.3MiB / 15.47GiB
2026-07-23T12:35:55,lucky-star-wallet-service,20.11%,804.4MiB / 15.47GiB
2026-07-23T12:35:55,lucky-star-admin-service,6.28%,652MiB / 15.47GiB
2026-07-23T12:35:55,lucky-star-rank-service,15.11%,512.1MiB / 15.47GiB
2026-07-23T12:35:55,lucky-star-notification-service,1.03%,342.5MiB / 15.47GiB
